condition,clockArm,seed,N,clockImpaired,selectorHash,traceHash,kernelStateHash,nativeScheduleHash,scheduleHash,logicalHash,selectorAdmissible,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,affectedCount,changedSlotCount,candidateProper,actualSubsetUnion,barrierClosed,motionAuthorized,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,dataStateSlotExact,kernelControlAttempts,physicalControlAttempts,kernelControlBytes,physicalControlBytes,kernelControlAirtime,physicalControlAirtime,kernelRecipientAttempts,physicalRecipientAttempts,kernelRecipientSuccess,physicalRecipientSuccess,kernelRecipientErasure,physicalRecipientErasure,prepareMapped,quietMapped,claimMapped,proofMapped,responseMapped,commitMapped,revokeMapped,kernelPrepareAttempts,kernelQuietAttempts,kernelClaimAttempts,kernelProofAttempts,kernelResponseAttempts,kernelCommitAttempts,kernelRevokeAttempts,piggybackRevoke,maxControlPacketBytes,nativeDataAttempts,physicalDataAttempts,dataRecipientAttempts,dataRecipientSuccess,dataRecipientCollision,dataRecipientPartitionExact,kernelCollisionFrames,physicalCollisionAttempts,physicalCollisionFrames,clockTimingConflictFree,clockEquationResidual,clockMinIntergroupGap,clockMaxIntragroupSkew,nativeControlAttempts,physicalFrameDuration,horizonSec,attemptBoundRatio,byteBoundRatio,futureRandomReads,receiverTruthReads
nominal-zero,affine-clock,16092035,10,1,498489,2943596229,45874382,359552879,1570012837,666541655,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,162,162,162,162,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,582,582,57,57,0,1,0,0,0,1,5.55111512312578e-17,0.00218633197814455,0.000930273028803441,18,0.185135596143846,11.2081357686307,0.109756097560976,0.10644802668149,0,0
iid20,zero-clock,16092035,10,0,498489,23353798019,45988901,357364101,1567202233,642131052,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,33,33,1710,1710,0.05472,0.05472,297,297,234,234,63,63,1,5,18,0,7,2,0,1,5,18,0,7,2,0,1,72,568,568,54,54,0,1,0,0,0,1,0,0.00290011600464002,0,33,0.185135596143846,11.2081357686307,0.201219512195122,0.23763201778766,0,0
iid20,affine-clock,16092035,10,1,498489,23353798019,45988901,357364101,1584371979,642131052,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,33,33,1710,1710,0.05472,0.05472,297,297,234,234,63,63,1,5,18,0,7,2,0,1,5,18,0,7,2,0,1,72,568,568,54,54,0,1,0,0,0,1,5.55111512312578e-17,0.00218633197814455,0.000930273028803441,33,0.185135596143846,11.2081357686307,0.201219512195122,0.23763201778766,0,0
prepare-blackout,zero-clock,16092035,10,0,498489,2943270339,44853284,144794260,878132825,354633984,1,4,4,4,6,4,1,1,0,0,0,0,0,5,1,0,1,40,40,1216,1216,0.038912,0.038912,360,360,352,352,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,56,320,320,60,60,0,1,0,0,0,1,0,0.00290011600464019,0,40,0.185135596143846,11.2081357686307,0.24390243902439,0.168982768204558,0,0
prepare-blackout,affine-clock,16092035,10,1,498489,2943270339,44853284,144794260,902107568,354633984,1,4,4,4,6,4,1,1,0,0,0,0,0,5,1,0,1,40,40,1216,1216,0.038912,0.038912,360,360,352,352,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,56,320,320,60,60,0,1,0,0,0,1,5.55111512312578e-17,0.00244744277153641,0.000930273028803441,40,0.185135596143846,11.2081357686307,0.24390243902439,0.168982768204558,0,0
quiescent-blackout,zero-clock,16092035,10,0,498489,2943201939,44625579,99757345,832682022,289093000,1,4,4,4,6,4,1,1,0,0,0,0,0,6,1,0,1,48,48,1408,1408,0.045056,0.045056,432,432,424,424,8,8,8,40,0,0,0,0,0,8,40,0,0,0,0,0,1,56,264,264,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,48,0.185135596143846,11.2081357686307,0.292682926829268,0.195664257921067,0,0
quiescent-blackout,affine-clock,16092035,10,1,498489,2943201939,44625579,99757345,839845630,289093000,1,4,4,4,6,4,1,1,0,0,0,0,0,6,1,0,1,48,48,1408,1408,0.045056,0.045056,432,432,424,424,8,8,8,40,0,0,0,0,0,8,40,0,0,0,0,0,1,56,264,264,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00244744277153641,0.000930273028803441,48,0.185135596143846,11.2081357686307,0.292682926829268,0.195664257921067,0,0
response-blackout,zero-clock,16092035,10,0,498489,2635587769,45711365,99627716,1095275629,318253239,1,4,4,4,6,4,1,1,1,1,0,0,0,6,0,0,1,116,116,5796,5796,0.185472,0.185472,1044,1044,1044,1044,0,0,1,5,60,0,50,0,0,1,5,60,0,50,0,0,1,72,264,264,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,116,0.185135596143846,11.2081357686307,0.707317073170732,0.805447470817121,0,0
response-blackout,affine-clock,16092035,10,1,498489,2635587769,45711365,99627716,1096097958,318253239,1,4,4,4,6,4,1,1,1,1,0,0,0,6,0,0,1,116,116,5796,5796,0.185472,0.185472,1044,1044,1044,1044,0,0,1,5,60,0,50,0,0,1,5,60,0,50,0,0,1,72,264,264,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00244744277153641,0.000930273028803441,116,0.185135596143846,11.2081357686307,0.707317073170732,0.805447470817121,0,0
commit-blackout,zero-clock,16092035,10,0,498489,2941906479,46236092,141679464,819896720,353683408,1,4,4,4,6,4,1,1,1,1,1,0,1,5,0,1,1,23,23,906,906,0.028992,0.028992,207,207,177,177,30,30,1,5,6,0,5,6,0,1,5,6,0,5,6,0,1,72,317,317,4,4,0,1,0,0,0,1,0,0.00290011600464002,0,23,0.185135596143846,11.2081357686307,0.140243902439024,0.125903279599778,0,0
commit-blackout,affine-clock,16092035,10,1,498489,2941906479,46236092,141679464,830208348,353683408,1,4,4,4,6,4,1,1,1,1,1,0,1,5,0,1,1,23,23,906,906,0.028992,0.028992,207,207,177,177,30,30,1,5,6,0,5,6,0,1,5,6,0,5,6,0,1,72,317,317,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00218633197814455,0.000930273028803441,23,0.185135596143846,11.2081357686307,0.140243902439024,0.125903279599778,0,0
incomplete-union,zero-clock,16092035,10,0,498489,2944050969,45874382,360155223,1550601977,666630006,1,4,4,4,6,4,1,0,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,162,162,162,162,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,582,582,57,4,53,1,53,53,53,1,0,0.00290011600464002,0,18,0.185135596143846,11.2081357686307,0.109756097560976,0.10644802668149,0,0
incomplete-union,affine-clock,16092035,10,1,498489,2944050969,45874382,360155223,1570100146,666630006,1,4,4,4,6,4,1,0,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,162,162,162,162,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,582,582,57,4,53,1,53,53,53,1,5.55111512312578e-17,0.00218633197814455,0.000930273028803441,18,0.185135596143846,11.2081357686307,0.109756097560976,0.10644802668149,0,0
nominal-zero,zero-clock,16092036,10,0,468692,2935230280,39787527,362668857,1536437003,682778483,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,81,81,81,81,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,591,591,57,57,0,1,0,0,0,1,0,0.00290011600464002,0,9,0.185135596143846,11.2081357686307,0.1125,0.108258928571429,0,0
nominal-zero,affine-clock,16092036,10,1,468692,2935230280,39787527,362668857,1565185721,682778483,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,81,81,81,81,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,591,591,57,57,0,1,0,0,0,1,5.55111512312578e-17,0.00188244537411641,0.000915301847632222,9,0.185135596143846,11.2081357686307,0.1125,0.108258928571429,0,0
iid20,zero-clock,16092036,10,0,468692,23357402234,40600724,359716919,1555541679,669615056,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,20,20,954,954,0.030528,0.030528,180,180,145,145,35,35,1,2,9,0,5,3,0,1,2,9,0,5,3,0,1,72,583,583,55,55,0,1,0,0,0,1,0,0.00290011600464002,0,20,0.185135596143846,11.2081357686307,0.25,0.266183035714286,0,0
iid20,affine-clock,16092036,10,1,468692,23357402234,40600724,359716919,1577508351,669615056,1,1,1,1,3,1,1,1,1,1,1,1,3,0,0,0,1,20,20,954,954,0.030528,0.030528,180,180,145,145,35,35,1,2,9,0,5,3,0,1,2,9,0,5,3,0,1,72,583,583,55,55,0,1,0,0,0,1,5.55111512312578e-17,0.00188244537411641,0.000915301847632222,20,0.185135596143846,11.2081357686307,0.25,0.266183035714286,0,0
prepare-blackout,zero-clock,16092036,10,0,468692,2934904390,39388900,335787087,1238145772,493366868,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,0,1,16,16,544,544,0.017408,0.017408,144,144,136,136,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1,44,488,488,60,60,0,1,0,0,0,1,0,0.00290011600464019,0,16,0.185135596143846,11.2081357686307,0.2,0.151785714285714,0,0
prepare-blackout,affine-clock,16092036,10,1,468692,2934904390,39388900,335787087,1238695352,493366868,1,1,1,1,3,1,1,1,0,0,0,0,0,2,1,0,1,16,16,544,544,0.017408,0.017408,144,144,136,136,8,8,8,8,0,0,0,0,0,8,8,0,0,0,0,0,1,44,488,488,60,60,0,1,0,0,0,1,5.55111512312578e-17,0.00269514203073729,0.000915301847632222,16,0.185135596143846,11.2081357686307,0.2,0.151785714285714,0,0
quiescent-blackout,zero-clock,16092036,10,0,468692,2934835990,39125195,261862745,1084389899,424163554,1,1,1,1,3,1,1,1,0,0,0,0,0,3,1,0,1,24,24,736,736,0.023552,0.023552,216,216,208,208,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,44,432,432,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,24,0.185135596143846,11.2081357686307,0.3,0.205357142857143,0,0
quiescent-blackout,affine-clock,16092036,10,1,468692,2934835990,39125195,261862745,1105318036,424163554,1,1,1,1,3,1,1,1,0,0,0,0,0,3,1,0,1,24,24,736,736,0.023552,0.023552,216,216,208,208,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,44,432,432,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00269514203073729,0.000915301847632222,24,0.185135596143846,11.2081357686307,0.3,0.205357142857143,0,0
response-blackout,zero-clock,16092036,10,0,468692,2627609846,40023351,262072073,1208095870,430067000,1,1,1,1,3,1,1,1,1,1,0,0,0,3,0,0,1,53,53,2772,2772,0.088704,0.088704,477,477,477,477,0,0,1,2,30,0,20,0,0,1,2,30,0,20,0,0,1,72,432,432,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,53,0.185135596143846,11.2081357686307,0.6625,0.7734375,0,0
response-blackout,affine-clock,16092036,10,1,468692,2627609846,40023351,262072073,1240919445,430067000,1,1,1,1,3,1,1,1,1,1,0,0,0,3,0,0,1,53,53,2772,2772,0.088704,0.088704,477,477,477,477,0,0,1,2,30,0,20,0,0,1,2,30,0,20,0,0,1,72,432,432,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00269514203073729,0.000915301847632222,53,0.185135596143846,11.2081357686307,0.6625,0.7734375,0,0
commit-blackout,zero-clock,16092036,10,0,468692,2934565180,40252722,331481843,1236999535,488731469,1,1,1,1,3,1,1,1,1,1,1,0,1,2,0,1,1,14,14,528,528,0.016896,0.016896,126,126,114,114,12,12,1,2,3,0,2,6,0,1,2,3,0,2,6,0,1,72,485,485,4,4,0,1,0,0,0,1,0,0.00290011600464002,0,14,0.185135596143846,11.2081357686307,0.175,0.147321428571429,0,0
commit-blackout,affine-clock,16092036,10,1,468692,2934565180,40252722,331481843,1250510983,488731469,1,1,1,1,3,1,1,1,1,1,1,0,1,2,0,1,1,14,14,528,528,0.016896,0.016896,126,126,114,114,12,12,1,2,3,0,2,6,0,1,2,3,0,2,6,0,1,72,485,485,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00238032541651911,0.000915301847632222,14,0.185135596143846,11.2081357686307,0.175,0.147321428571429,0,0
incomplete-union,zero-clock,16092036,10,0,468692,2935566220,39787527,362194467,1535530246,682876374,1,1,1,1,3,1,1,0,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,81,81,81,81,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,591,591,57,4,53,1,53,53,53,1,0,0.00290011600464002,0,9,0.185135596143846,11.2081357686307,0.1125,0.108258928571429,0,0
incomplete-union,affine-clock,16092036,10,1,468692,2935566220,39787527,362194467,1564278964,682876374,1,1,1,1,3,1,1,0,1,1,1,1,3,0,0,0,1,9,9,388,388,0.012416,0.012416,81,81,81,81,0,0,1,2,3,0,2,1,0,1,2,3,0,2,1,0,1,72,591,591,57,4,53,1,53,53,53,1,5.55111512312578e-17,0.00188244537411641,0.000915301847632222,9,0.185135596143846,11.2081357686307,0.1125,0.108258928571429,0,0
nominal-zero,zero-clock,16092037,10,0,477876,2936376207,42112243,361768212,1537902550,677268763,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,108,108,108,108,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,588,588,57,57,0,1,0,0,0,1,0,0.00290011600464002,0,12,0.185135596143846,11.2081357686307,0.111111111111111,0.107351712614871,0,0
nominal-zero,affine-clock,16092037,10,1,477876,2936376207,42112243,361768212,1565398590,677268763,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,108,108,108,108,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,588,588,57,57,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,12,0.185135596143846,11.2081357686307,0.111111111111111,0.107351712614871,0,0
iid20,zero-clock,16092037,10,0,477876,23385074718,42239990,358031354,1572697090,650698544,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,28,28,1500,1500,0.048,0.048,252,252,205,205,47,47,2,5,16,0,4,1,0,2,5,16,0,4,1,0,1,72,573,573,54,54,0,1,0,0,0,1,0,0.00290011600464002,0,28,0.185135596143846,11.2081357686307,0.259259259259259,0.31328320802005,0,0
iid20,affine-clock,16092037,10,1,477876,23385074718,42239990,358031354,1587507253,650698544,1,2,2,2,4,2,1,1,1,1,1,1,4,0,0,0,1,28,28,1500,1500,0.048,0.048,252,252,205,205,47,47,2,5,16,0,4,1,0,2,5,16,0,4,1,0,1,72,573,573,54,54,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,28,0.185135596143846,11.2081357686307,0.259259259259259,0.31328320802005,0,0
prepare-blackout,zero-clock,16092037,10,0,477876,2936050317,40801077,262707397,1086829501,424482614,1,2,2,2,4,2,1,1,0,0,0,0,0,3,1,0,1,24,24,768,768,0.024576,0.024576,216,216,208,208,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,48,432,432,60,60,0,1,0,0,0,1,0,0.00290011600464019,0,24,0.185135596143846,11.2081357686307,0.222222222222222,0.160401002506266,0,0
prepare-blackout,affine-clock,16092037,10,1,477876,2936050317,40801077,262707397,1104895704,424482614,1,2,2,2,4,2,1,1,0,0,0,0,0,3,1,0,1,24,24,768,768,0.024576,0.024576,216,216,208,208,8,8,8,16,0,0,0,0,0,8,16,0,0,0,0,0,1,48,432,432,60,60,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,24,0.185135596143846,11.2081357686307,0.222222222222222,0.160401002506266,0,0
quiescent-blackout,zero-clock,16092037,10,0,477876,2935981917,40549372,200451975,963008129,378036598,1,2,2,2,4,2,1,1,0,0,0,0,0,4,1,0,1,32,32,960,960,0.03072,0.03072,288,288,280,280,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,48,376,376,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,32,0.185135596143846,11.2081357686307,0.296296296296296,0.200501253132832,0,0
quiescent-blackout,affine-clock,16092037,10,1,477876,2935981917,40549372,200451975,981267393,378036598,1,2,2,2,4,2,1,1,0,0,0,0,0,4,1,0,1,32,32,960,960,0.03072,0.03072,288,288,280,280,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,48,376,376,4,4,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,32,0.185135596143846,11.2081357686307,0.296296296296296,0.200501253132832,0,0
response-blackout,zero-clock,16092037,10,0,477876,2628096740,42113480,200063807,1133673161,383079952,1,2,2,2,4,2,1,1,1,1,0,0,0,4,0,0,1,74,74,3780,3780,0.12096,0.12096,666,666,666,666,0,0,1,3,40,0,30,0,0,1,3,40,0,30,0,0,1,72,376,376,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,74,0.185135596143846,11.2081357686307,0.685185185185185,0.789473684210526,0,0
response-blackout,affine-clock,16092037,10,1,477876,2628096740,42113480,200063807,1143312575,383079952,1,2,2,2,4,2,1,1,1,1,0,0,0,4,0,0,1,74,74,3780,3780,0.12096,0.12096,666,666,666,666,0,0,1,3,40,0,30,0,0,1,3,40,0,30,0,0,1,72,376,376,4,4,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,74,0.185135596143846,11.2081357686307,0.685185185185185,0.789473684210526,0,0
commit-blackout,zero-clock,16092037,10,0,477876,2935373157,41497550,258485823,1068219584,420114085,1,2,2,2,4,2,1,1,1,1,1,0,1,3,0,1,1,17,17,654,654,0.020928,0.020928,153,153,135,135,18,18,1,3,4,0,3,6,0,1,3,4,0,3,6,0,1,72,429,429,4,4,0,1,0,0,0,1,0,0.00290011600464002,0,17,0.185135596143846,11.2081357686307,0.157407407407407,0.136591478696742,0,0
commit-blackout,affine-clock,16092037,10,1,477876,2935373157,41497550,258485823,1080112719,420114085,1,2,2,2,4,2,1,1,1,1,1,0,1,3,0,1,1,17,17,654,654,0.020928,0.020928,153,153,135,135,18,18,1,3,4,0,3,6,0,1,3,4,0,3,6,0,1,72,429,429,4,4,0,1,0,0,0,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,17,0.185135596143846,11.2081357686307,0.157407407407407,0.136591478696742,0,0
incomplete-union,zero-clock,16092037,10,0,477876,2936751747,42112243,361269207,1537467328,677363474,1,2,2,2,4,2,1,0,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,108,108,108,108,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,588,588,57,4,53,1,53,53,53,1,0,0.00290011600464002,0,12,0.185135596143846,11.2081357686307,0.111111111111111,0.107351712614871,0,0
incomplete-union,affine-clock,16092037,10,1,477876,2936751747,42112243,361269207,1564963368,677363474,1,2,2,2,4,2,1,0,1,1,1,1,4,0,0,0,1,12,12,514,514,0.016448,0.016448,108,108,108,108,0,0,1,3,4,0,3,1,0,1,3,4,0,3,1,0,1,72,588,588,57,4,53,1,53,53,53,1,2.22044604925031e-16,0.00242587509939818,0.000839203694646073,12,0.185135596143846,11.2081357686307,0.111111111111111,0.107351712614871,0,0
nominal-zero,zero-clock,16092038,10,0,487806,2935217317,43442146,360767935,1555844896,671857022,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,135,135,135,135,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,585,585,57,57,0,1,0,0,0,1,0,0.00290011600464002,0,15,0.185135596143846,11.2081357686307,0.110294117647059,0.106809078771696,0,0
nominal-zero,affine-clock,16092038,10,1,487806,2935217317,43442146,360767935,1550585399,671857022,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,135,135,135,135,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,585,585,57,57,0,1,0,0,0,1,5.55111512312578e-17,0.00221420089593671,0.000590696994487772,15,0.185135596143846,11.2081357686307,0.110294117647059,0.106809078771696,0,0
iid20,zero-clock,16092038,10,0,487806,23403309683,44141819,357029260,1582111557,645582700,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,32,32,1772,1772,0.056704,0.056704,288,288,237,237,51,51,1,4,20,0,6,1,0,1,4,20,0,6,1,0,1,72,570,570,54,54,0,1,0,0,0,1,0,0.00290011600464002,0,32,0.185135596143846,11.2081357686307,0.235294117647059,0.295727636849132,0,0
iid20,affine-clock,16092038,10,1,487806,23403309683,44141819,357029260,1594115792,645582700,1,3,3,3,5,3,1,1,1,1,1,1,5,0,0,0,1,32,32,1772,1772,0.056704,0.056704,288,288,237,237,51,51,1,4,20,0,6,1,0,1,4,20,0,6,1,0,1,72,570,570,54,54,0,1,0,0,0,1,5.55111512312578e-17,0.00221420089593671,0.000590696994487772,32,0.185135596143846,11.2081357686307,0.235294117647059,0.295727636849132,0,0
prepare-blackout,zero-clock,16092038,10,0,487806,2934891427,42273014,200559151,963128991,378259798,1,3,3,3,5,3,1,1,0,0,0,0,0,4,1,0,1,32,32,992,992,0.031744,0.031744,288,288,280,280,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,52,376,376,60,60,0,1,0,0,0,1,0,0.00290011600464019,0,32,0.185135596143846,11.2081357686307,0.235294117647059,0.165554072096128,0,0
prepare-blackout,affine-clock,16092038,10,1,487806,2934891427,42273014,200559151,991103289,378259798,1,3,3,3,5,3,1,1,0,0,0,0,0,4,1,0,1,32,32,992,992,0.031744,0.031744,288,288,280,280,8,8,8,24,0,0,0,0,0,8,24,0,0,0,0,0,1,52,376,376,60,60,0,1,0,0,0,1,1.11022302462516e-16,0.00266468087080896,0.000590696994487772,32,0.185135596143846,11.2081357686307,0.235294117647059,0.165554072096128,0,0
quiescent-blackout,zero-clock,16092038,10,0,487806,2934823027,43081882,144685549,877455025,354549644,1,3,3,3,5,3,1,1,0,0,0,0,0,5,1,0,1,40,40,1184,1184,0.037888,0.037888,360,360,352,352,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,52,320,320,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,40,0.185135596143846,11.2081357686307,0.294117647058824,0.197596795727637,0,0
quiescent-blackout,affine-clock,16092038,10,1,487806,2934823027,43081882,144685549,909317868,354549644,1,3,3,3,5,3,1,1,0,0,0,0,0,5,1,0,1,40,40,1184,1184,0.037888,0.037888,360,360,352,352,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,52,320,320,4,4,0,1,0,0,0,1,1.11022302462516e-16,0.00266468087080896,0.000590696994487772,40,0.185135596143846,11.2081357686307,0.294117647058824,0.197596795727637,0,0
response-blackout,zero-clock,16092038,10,0,487806,2626890462,43310436,144195222,1093117735,356531201,1,3,3,3,5,3,1,1,1,1,0,0,0,5,0,0,1,95,95,4788,4788,0.153216,0.153216,855,855,855,855,0,0,1,4,50,0,40,0,0,1,4,50,0,40,0,0,1,72,320,320,4,4,0,1,0,0,0,1,0,0.00290011600464019,0,95,0.185135596143846,11.2081357686307,0.698529411764706,0.799065420560748,0,0
response-blackout,affine-clock,16092038,10,1,487806,2626890462,43310436,144195222,1126985546,356531201,1,3,3,3,5,3,1,1,1,1,0,0,0,5,0,0,1,95,95,4788,4788,0.153216,0.153216,855,855,855,855,0,0,1,4,50,0,40,0,0,1,4,50,0,40,0,0,1,72,320,320,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00266468087080896,0.000590696994487772,95,0.185135596143846,11.2081357686307,0.698529411764706,0.799065420560748,0,0
commit-blackout,zero-clock,16092038,10,0,487806,2933872717,43841531,196836119,926163295,375101285,1,3,3,3,5,3,1,1,1,1,1,0,1,4,0,1,1,20,20,780,780,0.02496,0.02496,180,180,156,156,24,24,1,4,5,0,4,6,0,1,4,5,0,4,6,0,1,72,373,373,4,4,0,1,0,0,0,1,0,0.00290011600464002,0,20,0.185135596143846,11.2081357686307,0.147058823529412,0.130173564753004,0,0
commit-blackout,affine-clock,16092038,10,1,487806,2933872717,43841531,196836119,942180238,375101285,1,3,3,3,5,3,1,1,1,1,1,0,1,4,0,1,1,20,20,780,780,0.02496,0.02496,180,180,156,156,24,24,1,4,5,0,4,6,0,1,4,5,0,4,6,0,1,72,373,373,4,4,0,1,0,0,0,1,5.55111512312578e-17,0.00221420089593671,0.000590696994487772,20,0.185135596143846,11.2081357686307,0.147058823529412,0.130173564753004,0,0
incomplete-union,zero-clock,16092038,10,0,487806,2935632457,43442146,360278317,1555391505,671948553,1,3,3,3,5,3,1,0,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,135,135,135,135,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,585,585,57,4,53,1,53,53,53,1,0,0.00290011600464002,0,15,0.185135596143846,11.2081357686307,0.110294117647059,0.106809078771696,0,0
incomplete-union,affine-clock,16092038,10,1,487806,2935632457,43442146,360278317,1550132008,671948553,1,3,3,3,5,3,1,0,1,1,1,1,5,0,0,0,1,15,15,640,640,0.02048,0.02048,135,135,135,135,0,0,1,4,5,0,4,1,0,1,4,5,0,4,1,0,1,72,585,585,57,4,53,1,53,53,53,1,5.55111512312578e-17,0.00221420089593671,0.000590696994487772,15,0.185135596143846,11.2081357686307,0.110294117647059,0.106809078771696,0,0
nominal-zero,zero-clock,16092039,10,0,498489,2943596229,45874382,359552879,1550514668,666541655,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,162,162,162,162,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,582,582,57,57,0,1,0,0,0,1,0,0.00290011600464002,0,18,0.185135596143846,11.2081357686307,0.109756097560976,0.10644802668149,0,0
nominal-zero,affine-clock,16092039,10,1,498489,2943596229,45874382,359552879,1571696025,666541655,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,18,18,766,766,0.024512,0.024512,162,162,162,162,0,0,1,5,6,0,5,1,0,1,5,6,0,5,1,0,1,72,582,582,57,57,0,1,0,0,0,1,5.55111512312578e-17,0.0019051665872567,0.000770062830131479,18,0.185135596143846,11.2081357686307,0.109756097560976,0.10644802668149,0,0
iid20,zero-clock,16092039,10,0,498489,23293110352,45579478,353624480,1639852439,608941206,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,53,53,2806,2806,0.089792,0.089792,477,477,368,368,109,109,2,9,30,0,9,3,0,2,9,30,0,9,3,0,1,72,548,548,51,51,0,1,0,0,0,1,0,0.00290011600464002,0,53,0.185135596143846,11.2081357686307,0.323170731707317,0.3899388549194,0,0
iid20,affine-clock,16092039,10,1,498489,23293110352,45579478,353624480,1645264005,608941206,1,4,4,4,6,4,1,1,1,1,1,1,6,0,0,0,1,53,53,2806,2806,0.089792,0.089792,477,477,368,368,109,109,2,9,30,0,9,3,0,2,9,30,0,9,3,0,1,72,548,548,51,51,0,1,0,0,0,1,1.11022302462516e-16,0.0019051665872567,0.000770062830131479,53,0.185135596143846,11.2081357686307,0.323170731707317,0.3899388549194,0,0
prepare-blackout,zero-clock,16092039,10,0,498489,2943270339,44853284,144794260,878132825,354633984,1,4,4,4,6,4,1,1,0,0,0,0,0,5,1,0,1,40,40,1216,1216,0.038912,0.038912,360,360,352,352,8,8,8,32,0,0,0,0,0,8,32,0,0,0,0,0,1,56,320,320,60,60,0,1,0,0,0,1,0,0.00290011600464019,0,40,0.185135596143846,11.2081357686307,0.24390243902439,0.168982768204558,0,0
